"","score","text"
"4375",0,"RT @kawanuaDKI: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QYb810EsC6"
"4376",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4377",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4378",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4379",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4380",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4381",0,"RT @GunRomli: Ikrar NKRI Bersyariah oleh FUI, Rizieq sbg presiden dan dimulainya dari Jakarta Bersyariah via Anies https://t.co/dmx46qj20F"
"4382",0,"RT @hilaz_28: Jakarta bersyariah sebentar lagi,,  hemmm.. https://t.co/kr6hrqL2Gn"
"4383",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4384",0,"RT @djarotcm: @semiaji_w @MasTBP_ @CengAngki78 Implementasi dr Jakarta Bersyariah..."
"4385",0,"RT @djarotcm: @semiaji_w @MasTBP_ @CengAngki78 Implementasi dr Jakarta Bersyariah..."
"4386",-1,"RT @ulinyusron: Kalau lihat video ini, berarti Anies Sandi utk Jakarta Bersyariah. Ternyata gosip itu benar. Pantesan pendukungnya dibiarin…"
"4387",0,"RT @hilaz_28: Jakarta bersyariah sebentar lagi,,  hemmm.. https://t.co/kr6hrqL2Gn"
"4388",-1,"RT @hariadhi: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/afWQLxl1IC"
"4389",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4390",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4391",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4392",0,"RT @hilaz_28: Jakarta bersyariah sebentar lagi,,  hemmm.. https://t.co/kr6hrqL2Gn"
"4393",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4394",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4395",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4396",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4397",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4398",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4399",0,"RT @ChikaCikhaka: kONSEP ANIES SANDI TAK JELAS
Babak Final Pilkada Jakarta  #MataNajwaDebatJakarta #MataNajwa #Kami2 #salambersama 
https:/…"
"4400",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4401",0,"RT @hilaz_28: Jakarta bersyariah sebentar lagi,,  hemmm.. https://t.co/kr6hrqL2Gn"
"4402",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4403",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4404",0,"RT @bongkar: Setujukah anda dengan pemberlakuan Jakarta Bersyariah oleh Anies Sandi jika terpilih ataukah tetap Pancasilais?
#JakartaHebat"
"4405",-1,"RT @ulinyusron: Kalau lihat video ini, berarti Anies Sandi utk Jakarta Bersyariah. Ternyata gosip itu benar. Pantesan pendukungnya dibiarin…"
"4406",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4407",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4408",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4409",0,"RT @hilaz_28: Jakarta bersyariah sebentar lagi,,  hemmm.. https://t.co/kr6hrqL2Gn"
"4410",0,"@semiaji_w @MasTBP_ @CengAngki78 Implementasi dr Jakarta Bersyariah..."
"4411",0,"Wacana Jakarta Bersyariah Dikhawatirkan Bisa Timbulkan Intoleransi https://t.co/LlXeYPZXks"
"4412",0,"Wacana Jakarta Bersyariah Dikhawatirkan Bisa Timbulkan Intoleransi https://t.co/0iymwB6Oq3"
"4413",0,"#RMOL #JAKARTA Wacana Jakarta Bersyariah Dikhawatirkan Bisa Timbulkan Intoleransi https://t.co/LnQhXlsjAL"
"4414",0,"Wacana Jakarta Bersyariah Dikhawatirkan Bisa Timbulkan Intoleransi https://t.co/xn0fO9wXFs"
"4415",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4416",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4417",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4418",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4419",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4420",0,"Wahh ternyata ada konsep jakarta bersyariah yah...mmm.. ini jakarta apa serambi mekah pak...hhhmmm... tenun mana tenun"
"4421",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4422",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4423",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4424",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4425",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4426",0,"RT @hilaz_28: Jakarta bersyariah sebentar lagi,,  hemmm.. https://t.co/kr6hrqL2Gn"
"4427",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4428",0,"RT @hilaz_28: Jakarta bersyariah sebentar lagi,,  hemmm.. https://t.co/kr6hrqL2Gn"
"4429",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4430",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4431",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4432",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4433",0,"RT @ChikaCikhaka: kONSEP ANIES SANDI TAK JELAS
Babak Final Pilkada Jakarta  #MataNajwaDebatJakarta #MataNajwa #Kami2 #salambersama 
https:/…"
"4434",0,"Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/P7xFn1VCPH"
"4435",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4436",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4437",0,"RT @hilaz_28: Jakarta bersyariah sebentar lagi,,  hemmm.. https://t.co/kr6hrqL2Gn"
"4438",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4439",0,"https://t.co/EyIlSBpNQu https://t.co/FiZ4arz7XS"
"4440",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4441",-1,"RT @ulinyusron: Kalau lihat video ini, berarti Anies Sandi utk Jakarta Bersyariah. Ternyata gosip itu benar. Pantesan pendukungnya dibiarin…"
"4442",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4443",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4444",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4445",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4446",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4447",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4448",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4449",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4450",0,"RT @zul1an: Cuma dibungkus kata2 manis saja. Muhammadiyah: Konsep Jakarta Bersyariah Anies Sandi Tidak Jelas. @politik_twit  https://t.co/H…"
"4451",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4452",-1,"RT @NCI4RI: Rata-rata Warga Menolak Kontrak Politik Jakarta Bersyariah dari @aniesbaswedan
https://t.co/djBxk6ToaV"
"4453",0,"https://t.co/rcvyt0lLfq"
"4454",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4455",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4456",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4457",0,"RT @hariadhi: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/1hR2bdqda6"
"4458",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4459",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4460",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4461",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4462",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4463",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4464",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4465",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4466",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4467",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4468",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4469",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4470",0,"RT @hilaz_28: Jakarta bersyariah sebentar lagi,,  hemmm.. https://t.co/kr6hrqL2Gn"
"4471",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4472",-1,"RT @hariadhi: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/afWQLxl1IC"
"4473",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4474",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4475",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4476",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4477",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4478",0,"RT @hilaz_28: Jakarta bersyariah sebentar lagi,,  hemmm.. https://t.co/kr6hrqL2Gn"
"4479",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4480",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4481",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4482",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4483",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4484",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4485",-1,"NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/o6V66oFw0L via @suaraislamco #MataNajwaDebatJakarta"
"4486",-1,"NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/r9EhVZmGtl via @suaraislamco #MataNajwaDebatJakarta"
"4487",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4488",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4489",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4490",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4491",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4492",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4493",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4494",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4495",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4496",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4497",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4498",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4499",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4500",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4501",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4502",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4503",0,"RT @hariadhi: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/1hR2bdqda6"
"4504",-1,"RT @hariadhi: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/afWQLxl1IC"
"4505",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4506",0,"Cuma dibungkus kata2 manis saja. Muhammadiyah: Konsep Jakarta Bersyariah Anies Sandi Tidak Jelas. @politik_twit  https://t.co/H3946Q47uL"
"4507",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4508",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4509",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4510",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4511",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4512",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4513",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4514",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4515",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4516",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4517",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4518",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4519",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4520",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4521",0,"RT @GunRomli: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4522",-1,"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4523",0,"Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/QmHyK1X5dt"
"4524",-1,"NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF"
"4525",0,"RT @GunRomli: Ikrar NKRI Bersyariah oleh FUI, Rizieq sbg presiden dan dimulainya dari Jakarta Bersyariah via Anies https://t.co/dmx46qj20F"
"4526",1,"RT @embah72: Muhammadiyah : Jakarta Syariah Anies Sandi tdk jelas konsep syar'i Nya. Apakah cukup dgn pakai celana cingkrang? <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
https://t.…"
"4527",0,"RT @GunRomli: Ikrar NKRI Bersyariah oleh FUI, Rizieq sbg presiden dan dimulainya dari Jakarta Bersyariah via Anies https://t.co/dmx46qj20F"
"4528",0,"RT @GunRomli: Ikrar NKRI Bersyariah oleh FUI, Rizieq sbg presiden dan dimulainya dari Jakarta Bersyariah via Anies https://t.co/dmx46qj20F"
"4529",0,"RT @nongandah: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/zwnWYypqCD ini kata @najibburhani <U+2764>"
"4530",1,"RT @qureta: Kelompok ektremis sejak awal telah mempolitisasi ayat-ayat suci untuk kepentingan Pilkada DKI. https://t.co/KlBkA22T2f"
"4531",0,"RT @hilaz_28: Jakarta bersyariah sebentar lagi,,  hemmm.. https://t.co/kr6hrqL2Gn"
"4532",1,"RT @embah72: Muhammadiyah : Jakarta Syariah Anies Sandi tdk jelas konsep syar'i Nya. Apakah cukup dgn pakai celana cingkrang? <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
https://t.…"
"4533",0,"RT @GunRomli: Ikrar NKRI Bersyariah oleh FUI, Rizieq sbg presiden dan dimulainya dari Jakarta Bersyariah via Anies https://t.co/dmx46qj20F"
"4534",0,"RT @hilaz_28: Jakarta bersyariah sebentar lagi,,  hemmm.. https://t.co/kr6hrqL2Gn"
"4535",1,"Alhamdulillah Jakarta Bersyariah Segera Terwujud.. https://t.co/9Kj85mrRXW"
"4536",-1,"RT @hariadhi: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/afWQLxl1IC"
"4537",0,"Muhammadiyah: Konsep Jakarta Bersyariah model Anies-Sandi Tidak Jelas 
#JakartaMundurBersama 
https://t.co/dHihfVWy4A"
"4538",0,"RT @hilaz_28: Jakarta bersyariah sebentar lagi,,  hemmm.. https://t.co/kr6hrqL2Gn"
"4539",0,"Gak ada Jakarta bersyariah apalagi via anies. Hoaxnya kebangetan. https://t.co/5pJwv3sk5P"
"4540",0,"RT @ChikaCikhaka: kONSEP ANIES SANDI TAK JELAS
Babak Final Pilkada Jakarta  #MataNajwaDebatJakarta #MataNajwa #Kami2 #salambersama 
https:/…"
"4541",-1,"RT @hariadhi: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/afWQLxl1IC"
"4542",0,"RT @hilaz_28: Jakarta bersyariah sebentar lagi,,  hemmm.. https://t.co/kr6hrqL2Gn"
"4543",0,"RT @hilaz_28: Jakarta bersyariah sebentar lagi,,  hemmm.. https://t.co/kr6hrqL2Gn"
"4544",0,"RT @hilaz_28: Jakarta bersyariah sebentar lagi,,  hemmm.. https://t.co/kr6hrqL2Gn"
"4545",0,"RT @hilaz_28: Jakarta bersyariah sebentar lagi,,  hemmm.. https://t.co/kr6hrqL2Gn"
"4546",-1,"RT @ulinyusron: Kalau lihat video ini, berarti Anies Sandi utk Jakarta Bersyariah. Ternyata gosip itu benar. Pantesan pendukungnya dibiarin…"
"4547",-2,"Jakarta bersyariah dan dukung ormas radikal menjangkau semua org?? @aniesbaswedan b***sh*t lah"
"4548",-1,"NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku
https://t.co/ibeIBDUMCm
#JakartaMundurBersama 
@aniesbaswedan"
"4549",-1,"RT @embah72: NU: jualan jakarta Syariah Anies Sandi tidak bakalan laku mengingat Indonesia negara pluralisme dr berbagai agama.<ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B8><U+0084>
https://t…"
"4550",0,"RT @hilaz_28: Jakarta bersyariah sebentar lagi,,  hemmm.. https://t.co/kr6hrqL2Gn"
"4551",0,"RT @hilaz_28: Jakarta bersyariah sebentar lagi,,  hemmm.. https://t.co/kr6hrqL2Gn"
"4552",0,"RT @hilaz_28: Jakarta bersyariah sebentar lagi,,  hemmm.. https://t.co/kr6hrqL2Gn"
"4553",0,"RT @GunRomli: Ikrar NKRI Bersyariah oleh FUI, Rizieq sbg presiden dan dimulainya dari Jakarta Bersyariah via Anies https://t.co/dmx46qj20F"
"4554",1,"RT @embah72: Muhammadiyah : Jakarta Syariah Anies Sandi tdk jelas konsep syar'i Nya. Apakah cukup dgn pakai celana cingkrang? <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
https://t.…"
"4555",0,"RT @hilaz_28: Jakarta bersyariah sebentar lagi,,  hemmm.. https://t.co/kr6hrqL2Gn"
"4556",0,"RT @hariadhi: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/1hR2bdqda6"
"4557",-1,"RT @hariadhi: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/afWQLxl1IC"
"4558",0,"@Metro_TV @MataNajwa tanyain anies tentang Jakarta Bersyariah?"
